Համայնք,Տեղադրման—Ամսաթիվ,Թարմացման—Ամսաթիվ,Գին,Հասցե,Տարածաշրջան,Շինության տիպ,Նորակառույց,Վերելակ,Հարկերի քանակ,Ընդհանուր մակերես,Սենյակների քանակ,Սանհանգույցների քանակ,Առաստաղի բարձրություն,Հարկ,Պատշգամբ,Կահույք,Վերանորոգում,հեռուստացույց,օդորակիչ,ինտերնետ,սառնարան,սալօջախ,միկրոալիքային վառարան,սրճեփ,սպասք լվացող մեքենա,լվացքի մեքենա,ջրատաքացուցիչ,արդուկ,ֆեն,Կարելի է երեխաների հետ,Թույլատրվում են ընտանի կենդանիներ,Կոմունալ վճարումներ,Կանխավճար,դոմոֆոն,կայանատեղի,տեսարան դեպի բակ,տեսարան դեպի փողոց,տեսարան դեպի քաղաք,տեսարան դեպի արարատ,խաղահրապարակ,տեսարան դեպի այգի,դռնապահ,չորացնող մեքենա,Հին–Հայտարարություն,Գին_մեկ_մետրի_համար,Մակերես_մեկ_սենյակի_համար
272642,2024-10-25,06.11.2024,250000,Ծարավ Աղբյուր փողոց,Երևան,3,1,1,13,75.0,2,1,2.8,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,12,3333,37
230312,2024-07-17,06.11.2024,200000,Շիրակի 4-րդ նրբանցք,Երևան,1,2,2,4,126.0,3,2,3.0,4,2,1,5,1,0,0,1,1,0,1,1,0,1,1,0,1,3,3,4,0,0,1,0,0,0,1,0,0,0,112,1587,42
258213,2024-11-03,06.11.2024,250000,Նար-Դոսի փողոց,Երևան,2,2,1,9,70.0,2,2,2.75,9,2,1,3,1,0,0,1,1,0,0,0,1,0,0,0,1,3,3,4,1,1,1,1,0,0,1,0,0,0,3,3571,35
306828,2024-09-15,06.11.2024,250000,Դավթաշեն 4-րդ թաղամաս 47/2,Երևան,3,1,2,3,45.0,2,1,2.75,3,4,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3,3,5,1,1,1,1,0,0,0,0,0,1,52,5555,22
449256,2024-10-27,06.11.2024,270000,Մեսրոպ Մաշտոցի պողոտա 14,Երևան,1,2,2,5,40.0,2,1,3.2,5,2,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,3,3,2,1,1,0,1,0,0,0,0,0,0,10,6750,20
242278,2024-11-03,,300000,Ջախջախումը մալյան է,Երեւան,1,1,1,5,80.0,3,2,3.0,3,2,1,3,1,0,1,1,1,1,0,0,1,0,0,0,1,3,3,5,1,1,0,0,0,0,0,0,0,0,3,3750,26
306828,2024-10-16,06.11.2024,260000,Տիգրան Պետրոսյան փողոց 1/7,Երևան,3,1,1,9,47.0,2,1,2.8,7,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,3,3,3,4,1,1,0,0,1,0,0,0,0,0,21,5531,23
449256,2024-11-02,,624000,Եզնիկ Կողբացու փողոց 16,Երևան,3,1,1,17,70.0,2,1,3.2,6,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,2,3,3,4,0,1,1,0,0,1,1,0,1,0,4,8914,35
258213,2024-09-20,05.11.2024,250000,Առնո Բաբաջանյան փողոց,Երևան,2,2,1,9,50.0,2,1,2.75,8,4,1,2,1,1,1,1,1,0,1,0,1,1,1,1,2,3,3,4,1,1,1,1,0,0,1,0,0,0,47,5000,25
449256,2024-07-11,05.11.2024,490000,Բուզանդի փողոց 7,Երևան,3,1,1,8,102.0,3,1,3.0,5,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,1,0,118,4803,34
242278,2024-11-04,,280000,Գյուրջյան փողոց 11/3,Երևան,3,1,1,8,75.0,2,1,2.8,5,2,1,3,1,1,1,1,1,0,0,0,1,0,0,0,1,3,3,4,1,1,1,1,0,0,1,0,0,0,2,3733,37
449256,2024-08-12,05.11.2024,180000,,Երևան,1,2,2,5,53.0,2,1,2.75,1,3,1,4,0,0,0,1,1,0,0,0,1,1,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,86,3396,26
230312,2024-07-17,06.11.2024,140000,Bagratunyats փողոց 3-րդ նրբ. 8,Երեւան,1,2,2,2,29.0,1,1,2.5,1,4,1,3,1,0,1,1,0,0,0,0,1,1,0,0,3,3,3,4,1,1,0,0,0,0,0,1,0,0,112,4827,29
242278,2023-09-17,30.09.2024,585000,Լվովյան փողոց 2,Երևան,3,1,1,16,140.0,4,2,3.0,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,3,4,1,1,0,1,1,0,0,0,0,1,416,4178,35
449256,2024-10-27,06.11.2024,270000,Մեսրոպ Մաշտոցի պողոտա 14,Երևան,1,2,2,5,40.0,2,1,3.2,5,2,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,3,3,2,1,1,0,1,0,0,0,0,0,0,10,6750,20
242278,2024-10-19,06.11.2024,180000,Դավիթ Մալյան փողոցի նրբանցք 1,Երևան,1,2,2,5,57.0,2,1,2.8,3,1,1,6,0,0,0,1,0,0,0,0,1,1,0,0,2,3,3,4,0,1,0,0,0,0,0,0,0,0,18,3157,28
449256,2024-10-16,06.11.2024,300000,Սարյան փողոց,Երևան,2,2,1,7,47.0,1,1,3.0,2,4,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,1,0,0,0,0,21,6382,47
449256,2024-10-16,06.11.2024,300000,Աբովյան փողոց,Երևան,1,2,2,5,45.0,1,1,3.0,4,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3,4,1,1,0,1,1,0,1,0,0,0,21,6666,45
449256,2024-11-04,06.11.2024,780000,Աբովյան փողոց,Երևան,3,1,1,14,110.0,3,1,3.0,5,4,1,2,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,1,1,1,0,0,0,1,0,2,7090,36
449256,2024-11-04,06.11.2024,429000,Եզնիկ Կողբացի փողոց,Երեւան,3,1,1,18,45.0,2,1,3.0,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,1,1,1,1,1,1,1,0,2,9533,22
449256,2024-11-04,06.11.2024,546000,Արամի փողոց,Երևան,3,1,1,11,89.0,3,2,3.0,8,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,0,2,6134,29
449256,2024-11-04,06.11.2024,680000,Սարյան փողոց,Երևան,2,2,1,16,120.0,4,2,3.0,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,0,0,0,2,5666,30
449256,2024-11-04,06.11.2024,200000,Մխիթար Հերացի փողոց,Երևան,2,2,1,8,45.0,1,1,3.0,1,4,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,2,3,4,1,1,1,0,0,0,0,0,0,0,2,4444,45
449256,2024-11-04,06.11.2024,160000,Մխիթար Հերացի փողոց,Երևան,2,2,1,8,28.0,1,1,3.0,1,4,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,2,5714,28
449256,2024-10-16,06.11.2024,430000,Եզնիկ Կողբացու փողոց,Երևան,1,2,2,5,100.0,3,1,3.2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,0,1,0,0,1,0,0,0,21,4300,33
449256,2024-10-16,06.11.2024,300000,Երվանդ Քոչարի փողոց,Երևան,2,2,1,9,98.0,3,1,3.0,4,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,0,0,0,0,0,0,21,3061,32
449256,2024-10-16,06.11.2024,400000,Պարոնյան փողոց,Երևան,3,1,1,11,140.0,3,3,3.0,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,0,1,1,1,0,0,1,1,21,2857,46
449256,2024-10-16,06.11.2024,300000,Նար–Դոսի փողոց,Երևան,2,2,1,10,43.0,2,1,3.0,10,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,0,1,1,0,0,0,0,0,21,6976,21
449256,2024-10-16,06.11.2024,300000,Արամի փողոց,Երևան,1,2,2,5,40.0,2,1,3.0,4,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,1,1,1,0,0,1,0,0,21,7500,20
449256,2024-10-16,06.11.2024,280000,Անտառային փողոց,Երևան,1,1,2,3,40.0,1,1,3.0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,1,0,0,0,0,0,0,0,21,7000,40
449256,2024-10-16,06.11.2024,400000,Ամիրյան փողոց,Երևան,3,1,1,17,58.0,2,1,3.0,5,2,1,2,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,1,0,1,1,0,0,1,0,21,6896,29
449256,2024-10-16,06.11.2024,300000,Mesroop Mashtas,Երևան,3,2,1,9,42.0,1,1,3.0,8,2,1,2,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,1,0,1,0,0,1,0,0,21,7142,42
449256,2024-10-16,06.11.2024,450000,Մեսրոպ Մաշտոցի պողոտա,Երևան,1,2,2,5,63.0,3,1,3.0,4,2,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,0,0,0,0,0,21,7142,21
449256,2024-10-16,06.11.2024,450000,Տվեք Անտառային փողոց,Երեւան,3,1,1,5,90.0,2,1,3.0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,1,1,1,1,0,0,0,0,21,5000,45
449256,2024-10-16,06.11.2024,780000,Ամիրյան փողոց,Երևան,3,1,1,19,100.0,3,2,3.0,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,0,1,1,1,0,1,1,1,21,7800,33
449256,2024-10-16,06.11.2024,280000,Թումանյան stete,Երևան,1,2,2,5,47.0,2,1,3.0,2,2,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,0,0,0,0,0,21,5957,23
449256,2024-10-16,06.11.2024,280000,Պարոնյան փողոց,Երևան,1,2,2,4,62.0,3,1,3.0,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,0,0,0,0,0,0,21,4516,20
449256,2024-09-11,06.11.2024,250000,Շարա Թալյան փողոց,Երևան,3,1,2,3,35.0,1,1,3.0,2,4,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,4,1,1,1,1,0,0,1,0,0,0,56,7142,35
449256,2023-07-03,06.11.2024,585000,Պարոնյան փողոց,Երեւան,3,1,1,13,90.0,3,1,3.0,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,1,1,492,6500,30
449256,2023-07-02,06.11.2024,350000,Սայաթ-Նովայի պողոտա,Երևան,3,2,1,12,65.0,2,1,3.0,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,0,1,493,5384,32
449256,2023-07-03,06.11.2024,350000,Սարյանի փողոց,Երևան,3,1,1,6,65.0,2,1,3.0,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,0,0,492,5384,32
449256,2024-10-16,06.11.2024,250000,Ալեք Մանուկյանի փողոց,Երևան,3,1,1,6,45.0,1,1,3.0,5,4,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,3,4,1,1,1,0,1,0,1,0,0,0,21,5555,45
449256,2023-09-10,06.11.2024,375000,Տերյան փողոց,Երեւան,3,1,1,8,58.0,3,1,3.0,2,4,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,0,1,0,1,0,423,6465,19
449256,2023-09-08,06.11.2024,250000,Պարոնյան փողոց,Երևան,1,2,2,4,46.0,2,1,3.0,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,0,1,0,0,0,425,5434,23
449256,2023-09-13,06.11.2024,500000,Պարոնյան փողոց,Երևան,3,1,1,13,89.0,2,2,3.0,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,1,0,420,5617,44
449256,2023-09-13,06.11.2024,500000,Եզնիկ Կողբացի փողոց,Երևան,3,1,1,22,60.0,3,1,3.0,16,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,0,1,1,1,0,1,1,0,420,8333,20
449256,2024-10-15,06.11.2024,429000,Մարշալ Բաղրամյան պողոտա,Երևան,3,1,2,3,50.0,2,2,3.0,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,0,0,0,1,0,0,0,22,8580,25
449256,2024-10-15,06.11.2024,350000,Եզնիկ Կողբացու փողոց,Երևան,3,1,1,18,44.0,1,1,3.0,4,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,0,1,0,1,0,1,0,22,7954,44
449256,2023-09-08,06.11.2024,350000,Բրյուսովի փողոց,Երևան,2,2,1,9,73.0,3,1,3.0,9,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,0,0,1,0,0,0,425,4794,24
449256,2024-10-23,06.11.2024,400000,Բուզանդի փող,Երեւան,3,1,1,17,50.0,2,1,3.0,5,2,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,1,1,1,0,0,1,0,14,8000,25
449256,2024-10-23,06.11.2024,350000,Չարենցի փողոց,Երևան,1,2,2,5,90.0,3,1,3.0,3,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,0,0,1,0,0,0,14,3888,30
449256,2024-10-23,06.11.2024,300000,Սարյանի փողոց,Երևան,1,2,2,5,53.0,2,1,3.0,3,2,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,1,1,0,0,0,0,0,14,5660,26
449256,2024-10-23,06.11.2024,468000,Եկմալյան փողոց,Երևան,3,1,1,10,60.0,2,1,3.0,9,2,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,1,1,1,0,1,1,0,14,7800,30
449256,2024-10-23,06.11.2024,507000,Թումանյան փողոց,Երևան,1,2,2,4,70.0,3,2,3.0,3,4,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,1,1,0,0,0,0,0,14,7242,23
449256,2024-10-23,06.11.2024,500000,Թումանյան փողոց,Երևան,1,2,2,4,98.0,3,1,3.0,4,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,1,1,0,1,0,0,0,14,5102,32
449256,2024-10-23,06.11.2024,350000,Ալեք Մանուկյանի փողոց,Երևան,3,1,1,7,55.0,2,1,3.0,7,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,1,0,1,0,0,14,6363,27
449256,2024-10-23,06.11.2024,400000,Խորենացու փողոց,Երևան,3,1,1,13,50.0,2,1,3.0,4,2,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,0,0,1,0,1,0,14,8000,25
449256,2024-10-23,06.11.2024,400000,Խորենացու փողոց,Երևան,3,1,1,14,75.0,4,1,3.0,12,4,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,1,1,1,1,1,0,1,0,14,5333,18
449256,2024-10-23,06.11.2024,350000,Թումանյան փողոց,Երևան,2,2,1,10,70.0,3,1,3.0,7,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,1,1,1,0,0,0,0,0,14,5000,23
449256,2023-07-06,06.11.2024,350000,Խորենացու փողոց,Երևան,3,1,1,14,62.0,2,1,3.0,14,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,1,0,489,5645,31
449256,2023-09-08,06.11.2024,500000,Թումանյան stete,Երևան,2,2,1,10,100.0,3,2,3.0,8,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,1,1,0,1,0,0,0,425,5000,33
449256,2024-11-01,06.11.2024,585000,Արամի փողոց,Երևան,3,1,1,15,62.0,2,1,3.0,11,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,0,1,1,1,0,1,1,0,5,9435,31
305770,2024-01-30,06.11.2024,260000,Սոսեի փողոց,Երևան,2,2,1,14,88.0,3,1,2.8,8,1,1,4,1,0,0,1,1,0,0,0,1,1,1,1,1,3,3,4,0,1,1,1,1,1,1,1,0,0,281,2954,29
335682,2024-07-18,06.11.2024,130000,Նուբարաշենի խճուղի 5/5,Երևան,1,2,2,5,45.0,1,1,2.75,1,4,1,3,1,0,0,1,1,0,0,0,1,1,1,1,1,2,3,4,0,1,1,0,0,0,1,0,0,0,111,2888,45
249600,2024-10-06,06.11.2024,200000,Հալաբյան փողոց,Երևան,1,2,2,4,56.0,2,1,3.0,4,3,1,4,1,0,0,1,1,0,0,0,1,1,0,0,1,2,3,4,0,1,1,1,1,0,1,1,0,0,31,3571,28
242278,2024-08-25,06.11.2024,160000,Լվովյան փողոց,Երևան,2,2,1,12,66.0,2,1,2.5,8,3,1,3,0,0,0,1,1,0,0,0,1,1,0,0,2,3,3,4,0,0,0,0,0,0,0,1,0,0,73,2424,33
249600,2024-10-26,06.11.2024,180000,Շինարարների փողոց,Երևան,1,2,2,4,71.0,3,1,2.7,3,2,2,3,0,0,1,1,1,0,0,0,0,0,0,0,1,3,3,1,0,1,0,0,0,0,1,0,0,0,11,2535,23
306828,2024-10-03,06.11.2024,400000,Անաստաս Միկոյանի փողոց 2/2,Երևան,3,1,1,12,155.0,4,2,3.0,7,2,1,3,1,1,1,1,1,0,0,1,1,0,0,0,2,3,3,4,1,1,0,1,1,0,1,0,0,0,34,2580,38
449256,2024-09-29,06.11.2024,300000,Կորյունի փողոց,Երևան,1,2,2,5,120.0,4,2,3.2,5,2,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,38,2500,30
449256,2024-06-13,06.11.2024,350000,Վերին Անտառային փողոց,Երևան,3,1,1,5,160.0,4,3,3.0,1,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,1,0,0,146,2187,40
258213,2024-07-11,06.11.2024,200000,Սեբաստիայի փողոց,Երևան,1,1,2,3,55.0,2,1,3.0,2,2,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,3,3,4,0,1,1,0,0,0,1,0,0,0,118,3636,27
449256,2024-08-17,06.11.2024,468000,Ռաֆայել Լեմկինի փողոց,Երևան,2,2,1,12,80.0,3,1,2.8,4,2,1,2,1,1,1,1,1,1,0,1,1,1,0,0,2,2,3,4,1,0,1,0,1,0,0,0,0,0,81,5850,26
449256,2024-11-03,06.11.2024,300000,Տիգրան Մեծ պողոտա,Երևան,1,2,2,5,115.0,4,2,3.2,2,3,1,4,1,1,0,1,1,0,0,0,1,0,0,0,1,3,3,4,1,1,1,1,0,0,0,0,0,0,3,2608,28
242278,2024-07-12,06.11.2024,240000,Թոթովենցի փողոց,Երևան,2,2,2,5,40.0,2,1,2.8,3,4,1,1,1,0,1,1,1,1,1,0,1,0,1,0,2,3,3,2,0,1,1,0,0,0,1,0,0,0,117,6000,20
449256,2024-08-09,06.11.2024,380000,Խորեն Աբրահամյան փողոց,Երևան,1,2,1,3,60.0,2,1,3.0,3,3,1,3,1,1,1,1,1,0,1,0,1,1,1,1,2,3,3,2,1,0,1,0,0,0,0,0,0,0,89,6333,30
230312,2024-10-29,06.11.2024,95000,Գարեգին Նժդեհի փողոց,Երևան,1,2,2,4,17.0,1,1,2.8,2,4,2,4,0,0,0,1,0,0,0,0,1,1,0,0,2,2,3,4,0,1,1,0,0,0,0,0,0,0,8,5588,17
272642,2024-10-02,06.11.2024,300000,Ծարավ Աղբյուր փողոց,Երևան,3,1,1,13,72.0,2,1,3.0,11,2,1,3,1,1,1,1,1,0,0,0,1,0,0,0,2,3,3,4,1,1,1,0,0,0,1,0,0,0,35,4166,36
449256,2023-05-26,06.11.2024,1755000,Ալեք Մանուկյանի փողոց,Երևան,3,1,1,7,300.0,6,3,3.0,7,2,3,2,1,1,1,0,0,0,0,1,1,0,0,0,2,2,3,4,0,0,0,0,1,0,0,0,0,0,530,5850,50
305770,2024-10-11,06.11.2024,250000,Երզնկյան փողոց,Երևան,3,1,1,5,50.0,2,1,3.0,3,2,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,2,3,4,1,1,0,1,0,0,0,0,0,0,26,5000,25
449256,2024-10-11,06.11.2024,585000,Թումանյան փողոց,Երևան,2,2,1,10,70.0,3,2,2.75,10,4,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,2,3,2,1,1,1,1,1,1,0,1,0,0,26,8357,23
449256,2024-08-17,06.11.2024,300000,Վերին Անտառային փողոց,Երևան,3,1,1,5,65.0,2,1,3.0,5,2,1,2,1,1,1,1,1,1,0,1,1,1,0,0,2,2,3,4,0,1,1,0,1,0,0,0,1,0,81,4615,32
449256,2024-08-17,06.11.2024,351000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,18,50.0,2,1,3.0,6,4,1,2,1,1,1,1,1,0,0,1,1,1,0,0,2,2,3,4,0,0,0,1,1,0,0,0,1,0,81,7020,25
305770,2024-08-21,06.11.2024,250000,RAM Խաչաչայանյան փողոց,Երևան,1,2,2,5,60.0,2,1,3.0,2,2,1,3,1,1,1,1,1,1,0,1,1,1,1,1,2,2,3,4,1,0,1,1,0,0,0,0,0,0,77,4166,30
272642,2024-03-06,06.11.2024,300000,Մարշալ Խուդյակովի փողոց,Երևան,2,2,1,9,90.0,4,1,2.75,3,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,2,3,3,4,0,0,1,0,0,0,0,0,0,0,245,3333,22
258213,2024-10-24,06.11.2024,200000,Զորավար Անդրանիկի փողոց,Երևան,2,2,1,14,90.0,3,1,2.75,10,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,13,2222,30
239577,2024-03-13,06.11.2024,160000,,Երևան,1,2,2,1,40.0,2,1,2.7,1,4,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,3,3,3,0,1,0,1,0,0,0,0,0,0,238,4000,20
449256,2024-10-29,06.11.2024,390000,Ամիրյան փողոց,Երևան,3,1,1,14,60.0,2,1,3.0,5,4,1,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,3,4,1,1,0,1,0,0,0,0,1,0,8,6500,30
230312,2024-09-25,06.11.2024,250000,Չեխովի փողոց,Երևան,1,2,2,5,73.0,3,1,2.75,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,42,3424,24
449256,2024-09-07,06.11.2024,330000,Պռոշյան փողոց,Երևան,1,2,2,3,130.0,3,1,3.0,3,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,3,4,0,0,1,1,0,0,0,0,0,0,60,2538,43
449256,2024-05-15,06.11.2024,300000,Բայրոնի փողոց,Երևան,1,2,2,5,44.0,1,1,3.0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,175,6818,44
258213,2024-10-19,06.11.2024,370000,Մոնթե Մելքոնյան փողոց,Երևան,3,1,1,17,78.0,3,1,3.0,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,1,0,1,1,0,0,0,0,0,18,4743,26
449256,2024-08-21,06.11.2024,468000,Հանրապետության փողոց,Երևան,3,1,1,8,120.0,3,2,3.0,8,2,1,2,1,1,1,1,1,1,0,0,1,1,1,1,2,2,3,4,0,0,0,1,0,0,0,1,1,0,77,3900,40
449256,2024-10-08,06.11.2024,300000,Տիգրան Մեծ պողոտա,Երևան,2,2,1,10,83.0,3,2,2.75,5,4,1,2,1,1,1,1,1,1,0,1,1,1,0,0,1,2,3,4,1,1,0,1,0,0,0,0,0,0,29,3614,27
449256,2024-08-21,06.11.2024,350000,Աղայան փողոց,Երևան,1,2,2,4,80.0,2,1,3.0,2,2,1,2,1,1,1,1,1,1,0,0,1,0,0,0,2,2,3,4,1,0,1,0,0,0,0,0,0,0,77,4375,40
230312,2024-10-31,06.11.2024,180000,Մանթաշյան փողոց,Երևան,1,2,2,5,65.0,2,1,2.75,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2769,32
230312,2023-12-06,06.11.2024,180000,Տարոնցի փողոց,Երևան,1,2,2,5,32.0,1,1,2.7,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,0,336,5625,32
230312,2024-08-21,06.11.2024,200000,Չեխովի փողոց,Երևան,3,1,1,12,33.0,1,1,2.8,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,77,6060,33
449256,2024-10-08,06.11.2024,420000,Արշակունյաց պողոտա,Երևան,3,1,1,16,83.0,3,1,2.8,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,0,29,5060,27
258213,2024-08-29,06.11.2024,250000,Մալաթիայի փողոց,Երևան,1,1,2,2,65.0,3,1,2.8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,69,3846,21
305770,2024-10-27,06.11.2024,350000,Ադոնցի փողոց 19/8,Երևան,3,1,1,14,57.0,2,1,3.0,8,2,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,3,3,5,1,1,0,1,0,0,1,0,0,0,10,6140,28
449256,2024-11-02,06.11.2024,380000,Աբովյան փողոց,Երևան,3,1,1,12,75.0,2,1,2.75,6,2,1,3,1,1,1,1,1,0,0,0,1,0,1,0,1,3,3,4,0,1,1,0,0,0,0,0,0,0,4,5066,37
258213,2024-10-16,06.11.2024,250000,Զորավար Նարանիկ փողոց,Երևան,2,2,1,14,95.0,3,1,2.75,10,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,3,3,4,1,1,1,1,0,0,1,1,0,0,21,2631,31
239577,2023-11-22,06.11.2024,350000,Էրեբունու փողոց,Երևան,1,2,2,5,110.0,4,1,2.75,1,4,1,2,1,1,1,1,1,1,0,1,1,1,0,0,1,3,3,4,0,1,1,1,0,0,0,0,0,1,350,3181,27
449256,2024-09-01,06.11.2024,468000,Փավստոս Բուզանդի փողոց,Երևան,3,1,1,6,80.0,2,1,3.0,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,1,1,0,1,0,0,66,5850,40
249600,2024-08-03,06.11.2024,220000,Մելքումովի փողոց,Երևան,2,2,1,16,67.0,2,2,2.8,13,4,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,4,0,1,1,1,1,1,1,1,0,1,95,3283,33
230312,2024-09-20,04.11.2024,280000,Չեխովի փողոց 39/2,Երևան,3,1,1,11,68.0,3,1,3.0,2,4,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,3,3,4,1,1,1,0,0,1,1,1,1,1,47,4117,22
